,observation_date,percent_manufacturing,real_wages_manufacturing,real_wages_all,gini,cpi
73,1970-02-01,0.223503061435649,8.32020997375328,8.74015748031496,36.6,3.17
74,1970-03-01,0.22255084971756892,8.328981723237598,8.772845953002612,36.6,3.19
75,1970-04-01,0.2200853409406844,8.285714285714285,8.727272727272727,36.6,3.19
76,1970-05-01,0.21857837372549496,8.341968911917098,8.730569948186528,36.6,3.22
77,1970-06-01,0.217375491004316,8.350515463917526,8.762886597938145,36.6,3.24
78,1970-07-01,0.21564275461092147,8.354755784061698,8.766066838046273,36.6,3.25
79,1970-08-01,0.2145149613899614,8.358974358974358,8.82051282051282,36.6,3.26
80,1970-09-01,0.21327482701256117,8.392857142857142,8.801020408163266,36.6,3.29
81,1970-10-01,0.20621787789999518,8.274111675126903,8.756345177664976,36.6,3.26
82,1970-11-01,0.20376310623833005,8.232323232323232,8.762626262626263,36.6,3.26
83,1970-12-01,0.20687223616588982,8.341708542713567,8.793969849246231,36.6,3.32
84,1971-01-01,0.20608228980322005,8.421052631578947,8.847117794486216,36.9,3.36
85,1971-02-01,0.20592562467854025,8.49624060150376,8.897243107769423,36.9,3.39
86,1971-03-01,0.20525276697577027,8.475000000000001,8.9,36.9,3.39
87,1971-04-01,0.20428608867605366,8.503740648379052,8.927680798004987,36.9,3.41
88,1971-05-01,0.20473049266060497,8.511166253101738,8.957816377171216,36.9,3.43
89,1971-06-01,0.2047523475019712,8.518518518518519,8.938271604938272,36.9,3.45
90,1971-07-01,0.20305904671567465,8.52216748768473,8.940886699507388,36.9,3.46
91,1971-08-01,0.20213054928962007,8.55036855036855,8.992628992628992,36.9,3.48
92,1971-09-01,0.20245246721978968,8.529411764705882,8.995098039215685,36.9,3.48
93,1971-10-01,0.20178621924780846,8.557457212713937,8.99755501222494,36.9,3.5
94,1971-11-01,0.2008706031032788,8.51219512195122,9.02439024390244,36.9,3.49
95,1971-12-01,0.20089927007299271,8.637469586374696,9.075425790754258,36.9,3.55
96,1972-01-01,0.20101653911465725,8.665048543689318,9.223300970873785,36.7,3.57
97,1972-02-01,0.20178762378539217,8.719806763285023,9.227053140096618,36.7,3.61
98,1972-03-01,0.20144092551754397,8.768115942028984,9.27536231884058,36.7,3.63
99,1972-04-01,0.2021382224582631,8.795180722891565,9.301204819277107,36.7,3.65
100,1972-05-01,0.20276699420566993,8.822115384615383,9.326923076923075,36.7,3.67
101,1972-06-01,0.20275613176102797,8.824940047961631,9.304556354916066,36.7,3.68
102,1972-07-01,0.20146196481645112,8.82775119617225,9.330143540669857,36.7,3.69
103,1972-08-01,0.20271490110492818,8.902147971360382,9.355608591885442,36.7,3.73
104,1972-09-01,0.20338246063712925,8.907363420427552,9.358669833729216,36.7,3.75
105,1972-10-01,0.2045124641391686,8.957345971563981,9.407582938388625,36.7,3.78
106,1972-11-01,0.2055553018540506,8.93867924528302,9.410377358490567,36.7,3.79
107,1972-12-01,0.20647464835177332,9.011764705882353,9.411764705882353,36.7,3.83
108,1973-01-01,0.20889960794175136,9.039812646370022,9.437939110070257,36.1,3.86
109,1973-02-01,0.20834276402154725,9.0,9.41860465116279,36.1,3.87
110,1973-03-01,0.2081466807734732,8.940092165898617,9.354838709677418,36.1,3.88
111,1973-04-01,0.20816014738592195,8.947368421052632,9.359267734553775,36.1,3.91
112,1973-05-01,0.20863818739674297,8.952164009111618,9.339407744874714,36.1,3.93
113,1973-06-01,0.2077768347701791,8.936651583710407,9.321266968325792,36.1,3.95
114,1973-07-01,0.2075576983170394,9.004524886877828,9.389140271493213,36.1,3.98
115,1973-08-01,0.20812432269380732,8.88888888888889,9.244444444444445,36.1,4.0
116,1973-09-01,0.20713951779870435,8.915929203539823,9.292035398230087,36.1,4.03
117,1973-10-01,0.20749797516947555,8.881578947368421,9.232456140350877,36.1,4.05
118,1973-11-01,0.20694254596763526,8.867102396514163,9.237472766884533,36.1,4.07
119,1973-12-01,0.20706348333149963,8.833693304535638,9.1792656587473,36.1,4.09
120,1974-01-01,0.2060110308227064,8.76068376068376,9.123931623931623,35.5,4.1
121,1974-02-01,0.20470022408045035,8.731501057082452,9.069767441860465,35.5,4.13
122,1974-03-01,0.20447661640405454,8.682008368200838,9.037656903765692,35.5,4.15
123,1974-04-01,0.20487035393867692,8.64864864864865,9.002079002079002,35.5,4.16
124,1974-05-01,0.20402637669767237,8.744855967078188,9.053497942386832,35.5,4.25
125,1974-06-01,0.20344407192928984,8.775510204081632,9.061224489795919,35.5,4.3
126,1974-07-01,0.2023164013360517,8.782961460446248,9.026369168356998,35.5,4.33
127,1974-08-01,0.20171846315949554,8.77755511022044,8.997995991983968,35.5,4.38
128,1974-09-01,0.19993945160453247,8.735177865612648,8.952569169960475,35.5,4.42
129,1974-10-01,0.1984911044337318,8.784313725490197,8.941176470588234,35.5,4.48
130,1974-11-01,0.1948666537308928,8.718446601941748,8.87378640776699,35.5,4.49
131,1974-12-01,0.19069842638499676,8.709055876685934,8.863198458574182,35.5,4.52
132,1975-01-01,0.18623829567906539,8.680688336520078,8.81453154875717,35.7,4.54
133,1975-02-01,0.18328015866172287,8.70722433460076,8.821292775665398,35.7,4.58
134,1975-03-01,0.18089411259593194,8.768939393939394,8.84469696969697,35.7,4.63
135,1975-04-01,0.1794344693198,8.735849056603772,8.81132075471698,35.7,4.63
136,1975-05-01,0.17836905116952836,8.757062146892656,8.832391713747647,35.7,4.65
137,1975-06-01,0.17835960459524447,8.74766355140187,8.822429906542055,35.7,4.68
138,1975-07-01,0.17738590314929642,8.722222222222221,8.777777777777779,35.7,4.71
139,1975-08-01,0.1786708013848474,8.763837638376383,8.819188191881919,35.7,4.75
140,1975-09-01,0.17944417315980551,8.754578754578755,8.772893772893772,35.7,4.78
141,1975-10-01,0.18016909416869106,8.743169398907105,8.779599271402551,35.7,4.8
142,1975-11-01,0.1806366047745358,8.734177215189874,8.788426763110309,35.7,4.83
143,1975-12-01,0.18155048777129298,8.741007194244604,8.758992805755396,35.7,4.86
144,1976-01-01,0.1820949291086439,8.78136200716846,8.78136200716846,35.6,4.9
145,1976-02-01,0.1829933261752879,8.837209302325583,8.819320214669052,35.6,4.94
146,1976-03-01,0.183479493777241,8.892857142857144,8.839285714285715,35.6,4.98
147,1976-04-01,0.18320347586322144,8.877005347593583,8.877005347593583,35.6,4.98
148,1976-05-01,0.18271829060899142,8.936170212765958,8.882978723404255,35.6,5.04
149,1976-06-01,0.18272931115398655,8.941798941798943,8.871252204585538,35.6,5.07
150,1976-07-01,0.18143979789403933,8.964912280701755,8.877192982456139,35.6,5.11
151,1976-08-01,0.18188772082157514,9.005235602094242,8.91797556719023,35.6,5.16
152,1976-09-01,0.18295651093181983,9.027777777777777,8.92361111111111,35.6,5.2
153,1976-10-01,0.18146095301125081,8.963730569948188,8.911917098445596,35.6,5.19
154,1976-11-01,0.18181257326176814,9.036144578313253,8.967297762478484,35.6,5.25
155,1976-12-01,0.182017093314706,9.058219178082192,8.955479452054796,35.6,5.29
156,1977-01-01,0.18314336268619866,9.114139693356046,8.960817717206131,35.5,5.35
157,1977-02-01,0.18247174924579435,9.038785834738619,8.937605396290051,35.5,5.36
158,1977-03-01,0.18285685165367171,9.060402684563758,8.926174496644295,35.5,5.4
159,1977-04-01,0.18330112885182548,9.083333333333334,8.933333333333334,35.5,5.45
160,1977-05-01,0.18351999189175494,9.119601328903656,8.970099667774086,35.5,5.49
161,1977-06-01,0.18358511701129243,9.15702479338843,8.958677685950413,35.5,5.54
162,1977-07-01,0.18459656465783061,9.17763157894737,8.980263157894736,35.5,5.58
163,1977-08-01,0.18392609141960026,9.181669394435351,8.968903436988544,35.5,5.61
164,1977-09-01,0.18434838566961279,9.216965742251224,8.98858075040783,35.5,5.65
165,1977-10-01,0.1839002153984872,9.237012987012989,9.009740259740258,35.5,5.69
166,1977-11-01,0.18313514158447344,9.225806451612902,9.0,35.5,5.72
167,1977-12-01,0.18440457354389944,9.229534510433387,9.004815409309792,35.5,5.75
168,1978-01-01,0.18432087872869846,9.298245614035087,9.027113237639552,34.8,5.83
169,1978-02-01,0.1848428652181243,9.301587301587302,9.031746031746032,34.8,5.86
170,1978-03-01,0.18497012622165948,9.274447949526813,9.037854889589907,34.8,5.88
